1789889912.018,3.600000000000002,5,3.710600000000002,ok,0.76,5,Edge
1789889912.024,3.700000000000002,5,3.810600000000002,ok,0.64,5,Edge
1789889912.029,3.800000000000002,5,3.9106000000000023,ok,0.91,5,Edge
1789889912.035,3.900000000000002,5,4.010600000000002,ok,0.76,5,Edge|Fruit
1789889912.040,4.000000000000002,5,4.110600000000002,ok,1.04,5,Edge|Fruit
1789889912.044,4.100000000000001,5,4.210600000000001,ok,0.89,5,Edge|Fruit
1789889912.049,4.200000000000001,5,4.310600000000001,ok,0.95,5,Edge|Fruit|Tree
1789889912.053,4.300000000000001,5,4.4106000000000005,ok,0.90,5,Edge|Fruit|Tree
1789889912.057,4.4,5,4.5106,ok,0.86,5,Edge|Fruit|Tree
1789889912.062,4.5,5,4.6106,ok,0.88,5,Edge|Fruit|Tree
1789889912.067,4.6,5,4.7105999999999995,ok,1.03,5,Edge|Fruit|Tree
1789889912.073,4.699999999999999,5,4.810599999999999,ok,1.09,5,Edge|Fruit|Tree
1789889912.079,4.799999999999999,5,4.910599999999999,ok,1.01,5,Edge|Fruit|Tree
1789889912.085,4.899999999999999,5,5.010599999999998,ok,0.99,5,Edge|Fruit|Tree
1789889912.091,4.999999999999998,5,5.110599999999998,ok,0.90,5,Edge|Fruit|Tree
1789889912.097,5.099999999999998,5,5.210599999999998,ok,1.06,5,Edge|Fruit|Tree
1789889912.103,5.1999999999999975,5,5.310599999999997,ok,1.05,5,Edge|Fruit|Tree
1789889912.110,5.299999999999997,5,5.410599999999997,ok,1.08,5,Edge|Fruit|Tree
1789889912.116,5.399999999999997,5,5.541199999999996,ok,1.04,5,Edge|Fruit|Tree
1789889912.122,5.4999999999999964,5,5.641199999999996,ok,0.78,5,Edge|Fruit|Tree
1789889912.128,5.599999999999996,5,5.741199999999996,ok,0.76,5,Edge|Fruit|Tree
1789889912.133,5.699999999999996,5,5.872399999999995,ok,0.65,5,Edge|Fruit
1789889912.139,5.799999999999995,5,5.972399999999995,ok,0.64,5,Edge
1789889912.145,5.899999999999995,5,6.072399999999995,ok,1.15,5,Edge|Tree
1789889912.153,5.999999999999995,5,6.172399999999994,ok,1.05,5,Edge|Tree
1789889912.160,6.099999999999994,5,6.272399999999994,ok,0.97,5,Edge
1789889912.167,6.199999999999994,5,6.372399999999994,ok,1.05,5,Edge|Tree
1789889912.173,6.299999999999994,5,6.472399999999993,ok,1.07,5,Edge|Tree
1789889912.179,6.399999999999993,5,6.572399999999993,ok,1.20,5,Edge|Tree
1789889912.185,6.499999999999993,5,6.672399999999993,ok,1.03,5,Edge|Tree
1789889912.191,6.5999999999999925,5,6.772399999999992,ok,0.95,5,Edge|Tree
1789889912.195,6.699999999999992,5,6.872399999999992,ok,0.78,5,Edge|Tree
1789889912.199,6.799999999999992,5,6.9723999999999915,ok,0.59,5,Edge
1789889912.204,6.8999999999999915,5,7.072399999999991,ok,0.70,5,Edge
1789889912.210,6.999999999999991,5,7.172399999999991,ok,0.84,5,Agent|Edge
1789889912.216,7.099999999999991,5,7.27239999999999,ok,1.02,5,Agent|Edge
1789889912.221,7.19999999999999,5,7.37239999999999,ok,0.86,5,Agent|Edge
1789889912.226,7.29999999999999,5,7.47239999999999,ok,0.99,5,Agent|Edge
1789889912.231,7.39999999999999,5,7.572399999999989,ok,0.78,5,Agent|Edge|Tree
1789889912.236,7.499999999999989,5,7.672399999999989,ok,0.84,5,Agent|Edge|Tree
1789889912.240,7.599999999999989,5,7.772399999999989,ok,0.74,5,Agent|Edge|Tree
1789889912.246,7.699999999999989,5,7.872399999999988,ok,0.99,5,Agent|Edge|Tree
1789889912.252,7.799999999999988,5,7.972399999999988,ok,0.94,5,Agent|Edge|Tree
1789889912.259,7.899999999999988,5,8.072399999999988,ok,0.94,5,Agent|Edge|Tree
1789889912.266,7.999999999999988,5,8.172399999999987,ok,0.82,5,Agent|Edge|Tree
1789889912.272,8.099999999999987,5,8.272399999999987,ok,0.79,5,Agent|Edge|Tree
1789889912.279,8.199999999999987,5,8.372399999999987,ok,0.90,5,Agent|Edge|Tree
1789889912.285,8.299999999999986,5,8.472399999999986,ok,1.11,5,Agent|Edge|Tree
1789889912.291,8.399999999999986,5,8.572399999999986,ok,0.85,5,Edge|Tree
1789889912.296,8.499999999999986,5,8.672399999999985,ok,0.66,5,Edge|Tree
1789889912.302,8.599999999999985,5,8.772399999999985,ok,1.19,5,Edge|Tree
1789889912.307,8.699999999999985,5,8.872399999999985,ok,0.84,5,Agent|Edge|Tree
1789889912.313,8.799999999999985,5,8.972399999999984,ok,1.10,5,Agent|Edge|Tree
1789889912.317,8.899999999999984,5,9.072399999999984,ok,0.82,5,Agent|Edge|Tree
1789889912.322,8.999999999999984,5,9.172399999999984,ok,1.02,5,Agent|Edge|Tree
1789889912.326,9.099999999999984,5,9.272399999999983,ok,0.87,5,Agent|Edge|Tree
1789889912.331,9.199999999999983,5,9.372399999999983,ok,0.95,5,Agent|Edge|Tree
1789889912.336,9.299999999999983,5,9.472399999999983,ok,1.00,5,Agent|Edge
1789889912.342,9.399999999999983,5,9.572399999999982,ok,1.18,5,Agent|Edge
1789889912.348,9.499999999999982,5,9.672399999999982,ok,1.52,5,Agent|Edge|Fruit
1789889912.354,9.599999999999982,5,9.772399999999982,ok,1.20,5,Agent|Edge|Fruit
1789889912.362,9.699999999999982,5,9.872399999999981,ok,1.07,5,Agent|Edge
1789889912.367,9.799999999999981,5,9.97239999999998,ok,0.83,5,Agent|Edge
1789889912.373,9.89999999999998,5,10.07239999999998,ok,1.00,5,Agent|Edge
1789889912.379,9.99999999999998,5,10.17239999999998,ok,0.94,5,Agent|Edge
1789889912.385,10.09999999999998,5,10.27239999999998,ok,0.87,5,Agent|Edge
1789889912.393,10.19999999999998,5,10.37239999999998,ok,1.07,5,Agent|Edge
1789889912.400,10.29999999999998,5,10.472399999999979,ok,0.92,5,Agent|Edge
1789889912.406,10.399999999999979,5,10.572399999999979,ok,0.71,5,Agent|Edge|Fruit
1789889912.413,10.499999999999979,5,10.672399999999978,ok,0.98,5,Agent|Edge|Fruit
1789889912.420,10.599999999999978,5,10.772399999999978,ok,0.78,5,Agent|Edge|Fruit
1789889912.426,10.699999999999978,5,10.872399999999978,ok,0.73,5,Agent|Edge|Fruit
1789889912.433,10.799999999999978,5,10.972399999999977,ok,1.03,5,Agent|Edge|Fruit
1789889912.438,10.899999999999977,5,11.072399999999977,ok,0.90,5,Agent|Edge|Fruit
1789889912.444,10.999999999999977,5,11.172399999999977,ok,0.77,5,Agent|Edge|Fruit
1789889912.449,11.099999999999977,5,11.272399999999976,ok,0.71,5,Edge|Fruit
1789889912.454,11.199999999999976,5,11.372399999999976,ok,0.79,5,Edge|Fruit
1789889912.459,11.299999999999976,5,11.472399999999976,ok,0.67,5,Edge|Fruit
1789889912.464,11.399999999999975,5,11.572399999999975,ok,1.02,5,Edge|Fruit
1789889912.469,11.499999999999975,5,11.672399999999975,ok,0.93,5,Edge|Fruit
1789889912.476,11.599999999999975,5,11.772399999999974,ok,1.08,5,Edge|Fruit
1789889912.482,11.699999999999974,5,11.872399999999974,ok,1.11,5,Edge|Fruit
1789889912.489,11.799999999999974,5,11.972399999999974,ok,0.87,5,Edge|Fruit
1789889912.494,11.899999999999974,5,12.115999999999973,ok,0.94,5,Edge|Fruit
1789889912.499,11.999999999999973,5,12.215999999999973,ok,0.56,5,Edge
1789889912.504,12.099999999999973,5,12.315999999999972,ok,0.58,5,Edge
1789889912.508,12.199999999999973,5,12.415999999999972,ok,0.51,5,Edge
1789889912.512,12.299999999999972,5,12.515999999999972,ok,0.51,5,Edge
1789889912.516,12.399999999999972,5,12.615999999999971,ok,0.59,5,Edge
1789889912.519,12.499999999999972,5,12.71599999999997,ok,0.50,5,Edge
1789889912.523,12.599999999999971,5,12.81599999999997,ok,0.45,5,Edge
1789889912.527,12.69999999999997,5,12.91599999999997,ok,0.47,5,Edge
1789889912.530,12.79999999999997,5,13.01599999999997,ok,0.51,5,Edge
1789889912.534,12.89999999999997,5,13.11599999999997,ok,0.48,5,Edge
1789889912.538,12.99999999999997,5,13.215999999999969,ok,0.48,5,Edge
1789889912.542,13.09999999999997,5,13.315999999999969,ok,0.53,5,Edge
1789889912.546,13.199999999999969,5,13.415999999999968,ok,0.63,5,Edge|Tree
1789889912.551,13.299999999999969,5,13.515999999999968,ok,0.66,5,Edge|Tree
1789889912.556,13.399999999999968,5,13.615999999999968,ok,0.63,5,Edge|Tree
1789889912.562,13.499999999999968,5,13.715999999999967,ok,0.90,5,Edge|Tree
1789889912.567,13.599999999999968,5,13.815999999999967,ok,0.67,5,Edge|Tree
1789889912.573,13.699999999999967,5,13.915999999999967,ok,0.69,5,Edge|Tree
1789889912.578,13.799999999999967,5,14.015999999999966,ok,0.61,5,Edge|Tree
1789889912.583,13.899999999999967,5,14.115999999999966,ok,0.72,5,Edge|Fruit|Tree
1789889912.587,13.999999999999966,5,14.215999999999966,ok,0.67,5,Edge|Fruit|Tree
1789889912.592,14.099999999999966,5,14.315999999999965,ok,0.68,5,Edge|Fruit|Tree
1789889912.596,14.199999999999966,5,14.415999999999965,ok,0.76,5,Edge|Fruit|Tree
1789889912.602,14.299999999999965,5,14.515999999999964,ok,0.90,5,Edge|Fruit|Tree
1789889912.610,14.399999999999965,5,14.615999999999964,ok,1.22,5,Edge|Fruit|Tree
1789889912.616,14.499999999999964,5,14.715999999999964,ok,1.06,5,Edge|Fruit|Tree
1789889912.621,14.599999999999964,5,14.815999999999963,ok,0.94,5,Edge|Fruit|Tree
1789889912.627,14.699999999999964,5,14.915999999999963,ok,1.32,5,Edge|Fruit|Tree
1789889912.634,14.799999999999963,5,15.015999999999963,ok,1.20,5,Edge|Fruit
1789889912.640,14.899999999999963,5,15.115999999999962,ok,1.18,5,Edge|Fruit
1789889912.648,14.999999999999963,5,15.215999999999962,ok,1.33,5,Edge|Fruit|Tree
1789889912.654,15.099999999999962,5,15.315999999999962,ok,1.12,5,Edge|Fruit|Tree
1789889912.660,15.199999999999962,5,15.415999999999961,ok,0.86,5,Edge|Fruit|Tree
1789889912.666,15.299999999999962,5,15.515999999999961,ok,0.70,5,Edge|Fruit|Tree
1789889912.670,15.399999999999961,5,15.61599999999996,ok,0.71,5,Edge|Fruit|Tree
1789889912.676,15.499999999999961,5,15.71599999999996,ok,0.84,5,Edge|Fruit|Tree
1789889912.683,15.59999999999996,5,15.81599999999996,ok,1.03,5,Edge|Fruit|Tree
1789889912.689,15.69999999999996,5,15.91599999999996,ok,0.82,5,Edge|Fruit
1789889912.696,15.79999999999996,5,16.01599999999996,ok,1.17,5,Edge|Fruit
1789889912.702,15.89999999999996,5,16.11599999999996,ok,0.86,5,Edge|Fruit
1789889912.707,15.99999999999996,5,16.215999999999962,ok,0.65,5,Edge|Fruit
1789889912.714,16.09999999999996,5,16.315999999999963,ok,0.88,5,Edge|Fruit
1789889912.722,16.19999999999996,5,16.415999999999965,ok,1.07,5,Edge|Fruit
1789889912.728,16.29999999999996,5,16.515999999999966,ok,0.81,5,Edge|Fruit
1789889912.734,16.399999999999963,5,16.66859999999997,ok,0.70,5,Edge|Fruit
1789889912.740,16.499999999999964,5,16.76859999999997,ok,0.60,5,Edge
1789889912.746,16.599999999999966,5,16.868599999999972,ok,0.86,5,Edge|Fruit|Tree
1789889912.752,16.699999999999967,5,16.968599999999974,ok,0.96,5,Edge|Fruit|Tree
1789889912.758,16.79999999999997,5,17.068599999999975,ok,1.23,5,Edge|Fruit|Tree
1789889912.763,16.89999999999997,5,17.168599999999977,ok,0.78,5,Edge|Fruit|Tree
1789889912.768,16.99999999999997,5,17.268599999999978,ok,0.75,5,Edge|Fruit|Tree
1789889912.773,17.099999999999973,5,17.36859999999998,ok,1.39,5,Edge|Fruit|Tree
1789889912.779,17.199999999999974,5,17.46859999999998,ok,1.31,5,Edge|Fruit|Tree
1789889912.786,17.299999999999976,5,17.568599999999982,ok,1.21,5,Edge|Fruit|Tree
1789889912.792,17.399999999999977,5,17.668599999999984,ok,1.08,5,Edge|Fruit|Tree
1789889912.798,17.49999999999998,5,17.768599999999985,ok,0.94,5,Edge|Fruit|Tree
1789889912.804,17.59999999999998,5,17.868599999999986,ok,0.81,5,Edge|Fruit|Tree
1789889912.810,17.69999999999998,5,17.968599999999988,ok,1.22,5,Edge|Fruit|Tree
1789889912.819,17.799999999999983,5,18.06859999999999,ok,0.97,5,Edge|Fruit|Tree
1789889912.826,17.899999999999984,5,18.16859999999999,ok,1.01,5,Edge|Fruit|Tree
1789889912.833,17.999999999999986,5,18.347799999999992,ok,0.94,5,Edge|Fruit|Tree
1789889912.841,18.099999999999987,5,18.447799999999994,ok,1.06,5,Agent|Edge|Fruit|Tree
1789889912.849,18.19999999999999,5,18.547799999999995,ok,1.11,5,Agent|Edge|Fruit|Tree
1789889912.857,18.29999999999999,5,18.647799999999997,ok,0.98,5,Agent|Edge|Fruit|Tree
1789889912.863,18.39999999999999,5,18.747799999999998,ok,0.83,5,Edge|Fruit|Tree
1789889912.868,18.499999999999993,5,18.8702,ok,0.88,5,Agent|Edge|Fruit|Tree
1789889912.874,18.599999999999994,5,18.970200000000002,ok,1.18,5,Agent|Edge|Fruit|Tree
1789889912.881,18.699999999999996,5,19.070200000000003,ok,1.24,5,Agent|Edge|Fruit|Tree
1789889912.887,18.799999999999997,5,19.170200000000005,ok,0.86,5,Agent|Edge|Fruit|Tree
1789889912.893,18.9,5,19.270200000000006,ok,1.14,5,Edge|Fruit|Tree
1789889912.900,19.0,5,19.370200000000008,ok,1.02,5,Edge|Fruit|Tree
1789889912.907,19.1,5,19.47020000000001,ok,0.90,5,Edge|Fruit|Tree
1789889912.913,19.200000000000003,5,19.57020000000001,ok,0.84,5,Edge|Fruit|Tree
1789889912.920,19.300000000000004,5,19.726400000000012,ok,1.24,5,Agent|Edge|Fruit|Tree
1789889912.927,19.400000000000006,5,19.826400000000014,ok,1.19,5,Agent|Edge|Fruit|Tree
1789889912.933,19.500000000000007,5,19.926400000000015,ok,1.23,5,Edge|Fruit|Tree
1789889912.938,19.60000000000001,5,20.026400000000017,ok,1.20,5,Edge|Fruit|Tree
1789889912.945,19.70000000000001,5,20.126400000000018,ok,1.08,5,Edge|Fruit|Tree
1789889912.950,19.80000000000001,5,20.22640000000002,ok,1.09,5,Edge|Fruit|Tree
1789889912.955,19.900000000000013,5,20.32640000000002,ok,0.96,5,Edge|Fruit|Tree
1789889912.961,20.000000000000014,5,20.483000000000022,ok,0.87,5,Edge|Fruit|Tree
1789889912.966,20.100000000000016,5,20.583000000000023,ok,0.79,5,Edge|Fruit|Tree
1789889912.971,20.200000000000017,5,20.743000000000023,ok,1.09,5,Agent|Edge|Fruit|Tree
1789889912.977,20.30000000000002,5,20.895800000000026,ok,1.03,5,Agent|Edge|Fruit|Tree
1789889912.983,20.40000000000002,5,20.995800000000028,ok,1.09,5,Agent|Edge|Fruit|Tree
1789889912.989,20.50000000000002,5,21.09580000000003,ok,1.29,5,Agent|Edge|Fruit|Tree
1789889912.997,20.600000000000023,5,21.19580000000003,ok,1.47,5,Agent|Edge|Fruit|Tree
1789889913.005,20.700000000000024,5,21.295800000000032,ok,1.35,5,Agent|Edge|Fruit|Tree
1789889913.012,20.800000000000026,5,21.395800000000033,ok,1.27,5,Agent|Edge|Fruit|Tree
1789889913.018,20.900000000000027,5,21.495800000000035,ok,1.02,5,Agent|Edge|Fruit|Tree
1789889913.024,21.00000000000003,5,21.595800000000036,ok,1.07,5,Agent|Edge|Fruit|Tree
1789889913.030,21.10000000000003,5,21.695800000000037,ok,1.10,5,Agent|Edge|Fruit|Tree
1789889913.037,21.20000000000003,5,21.79580000000004,ok,1.19,5,Agent|Edge|Fruit|Tree
1789889913.044,21.300000000000033,5,21.96480000000004,ok,1.23,5,Agent|Edge|Fruit|Tree
1789889913.051,21.400000000000034,5,22.06480000000004,ok,1.28,5,Agent|Edge|Fruit|Tree
1789889913.059,21.500000000000036,5,22.164800000000042,ok,1.10,5,Agent|Edge|Fruit|Tree
1789889913.066,21.600000000000037,5,22.264800000000044,ok,1.08,5,Edge|Fruit|Tree
1789889913.073,21.70000000000004,5,22.364800000000045,ok,1.32,5,Agent|Edge|Fruit|Tree
1789889913.080,21.80000000000004,5,22.464800000000047,ok,1.18,5,Agent|Edge|Fruit|Tree
1789889913.086,21.90000000000004,5,22.564800000000048,ok,0.99,5,Agent|Edge|Fruit|Tree
1789889913.092,22.000000000000043,5,22.71660000000005,ok,0.79,5,Agent|Edge|Fruit|Tree
1789889913.097,22.100000000000044,5,22.81660000000005,ok,0.78,5,Agent|Edge|Tree
1789889913.102,22.200000000000045,5,22.916600000000052,ok,0.67,5,Agent|Edge|Tree
1789889913.106,22.300000000000047,5,23.016600000000054,ok,0.81,5,Agent|Edge|Tree
1789889913.111,22.40000000000005,5,23.116600000000055,ok,0.63,5,Agent|Edge|Tree
1789889913.116,22.50000000000005,5,23.276600000000055,ok,0.72,5,Agent|Edge|Tree
1789889913.120,22.60000000000005,5,23.376600000000057,ok,0.62,5,Agent|Edge|Tree
1789889913.124,22.700000000000053,5,23.476600000000058,ok,0.63,5,Agent|Edge|Tree
1789889913.128,22.800000000000054,5,23.57660000000006,ok,0.66,5,Agent|Edge|Tree
1789889913.133,22.900000000000055,5,23.67660000000006,ok,1.03,5,Agent|Edge|Tree
1789889913.138,23.000000000000057,5,23.776600000000062,ok,1.13,5,Agent|Fruit|Tree
1789889913.143,23.10000000000006,5,23.876600000000064,ok,0.89,5,Agent|Edge|Fruit|Tree
1789889913.148,23.20000000000006,5,23.976600000000065,ok,0.65,5,Agent|Edge|Fruit|Tree
1789889913.153,23.30000000000006,5,24.076600000000067,ok,0.86,5,Agent|Edge|Fruit|Tree
1789889913.157,23.400000000000063,5,24.176600000000068,ok,0.79,5,Agent|Edge|Fruit|Tree
1789889913.163,23.500000000000064,5,24.27660000000007,ok,0.82,5,Agent|Edge|Fruit|Tree
1789889913.167,23.600000000000065,5,24.37660000000007,ok,0.75,5,Agent|Edge|Fruit|Tree
1789889913.172,23.700000000000067,5,24.476600000000072,ok,0.68,5,Agent|Edge|Tree
1789889913.176,23.800000000000068,5,24.576600000000074,ok,0.64,5,Agent|Edge|Tree
1789889913.180,23.90000000000007,5,24.676600000000075,ok,0.76,5,Agent|Edge|Tree
1789889913.185,24.00000000000007,5,24.816800000000075,ok,0.74,5,Agent|Edge|Tree
1789889913.190,24.100000000000072,5,24.916800000000077,ok,0.98,5,Agent|Edge|Tree
1789889913.196,24.200000000000074,5,25.016800000000078,ok,1.30,5,Edge|Tree
1789889913.201,24.300000000000075,5,25.11680000000008,ok,0.73,5,Edge|Tree
1789889913.207,24.400000000000077,5,25.21680000000008,ok,0.91,5,Agent|Edge|Tree
1789889913.211,24.500000000000078,5,25.316800000000082,ok,0.74,5,Agent|Edge|Tree
1789889913.217,24.60000000000008,5,25.416800000000084,ok,0.79,5,Agent|Edge|Tree
1789889913.222,24.70000000000008,5,25.516800000000085,ok,0.76,5,Agent|Edge|Tree
1789889913.227,24.800000000000082,5,25.616800000000087,ok,0.65,5,Agent|Edge|Tree
1789889913.231,24.900000000000084,5,25.716800000000088,ok,0.58,5,Edge|Tree
1789889913.235,25.000000000000085,5,25.81680000000009,ok,0.57,5,Edge|Tree
1789889913.243,25.100000000000087,8,25.91680000000009,ok,1.57,8,Agent|Edge|Tree
1789889913.251,25.200000000000088,10,26.016800000000092,ok,1.85,10,Agent|Edge|Tree
1789889913.261,25.30000000000009,11,26.116800000000094,ok,1.62,11,Agent|Edge|Tree
1789889913.271,25.40000000000009,11,26.216800000000095,ok,1.83,11,Agent|Edge|Tree
1789889913.281,25.500000000000092,11,26.316800000000097,ok,1.46,11,Agent|Edge|Tree
1789889913.292,25.600000000000094,11,26.416800000000098,ok,1.92,11,Agent|Edge|Tree
1789889913.304,25.700000000000095,11,26.5168000000001,ok,1.98,11,Agent|Edge|Tree
1789889913.315,25.800000000000097,11,26.6168000000001,ok,1.98,11,Agent|Edge|Tree
1789889913.326,25.900000000000098,11,26.716800000000102,ok,2.01,11,Agent|Edge|Tree
1789889913.339,26.0000000000001,11,26.816800000000104,ok,1.48,11,Agent|Edge|Tree
1789889913.349,26.1000000000001,11,26.916800000000105,ok,1.73,11,Agent|Edge|Tree
1789889913.359,26.200000000000102,11,27.016800000000107,ok,1.61,11,Agent|Edge|Tree
1789889913.371,26.300000000000104,11,27.116800000000108,ok,1.52,11,Agent|Edge|Tree
1789889913.384,26.400000000000105,11,27.21680000000011,ok,1.35,11,Agent|Edge|Tree
1789889913.396,26.500000000000107,11,27.31680000000011,ok,1.57,11,Agent|Edge|Tree
1789889913.409,26.600000000000108,11,27.416800000000112,ok,2.05,11,Agent|Edge|Tree
1789889913.422,26.70000000000011,11,27.516800000000114,ok,1.67,11,Agent|Edge|Tree
1789889913.436,26.80000000000011,11,27.616800000000115,ok,2.22,11,Agent|Edge|Tree
1789889913.449,26.900000000000112,11,27.716800000000116,ok,2.06,11,Agent|Edge|Tree
1789889913.463,27.000000000000114,11,27.816800000000118,ok,1.98,11,Agent|Edge|Tree
1789889913.474,27.100000000000115,11,27.91680000000012,ok,1.58,11,Agent|Edge|Tree
1789889913.484,27.200000000000117,11,28.01680000000012,ok,2.09,11,Agent|Tree
1789889913.492,27.300000000000118,11,28.116800000000122,ok,1.34,11,Agent|Tree
1789889913.502,27.40000000000012,11,28.216800000000124,ok,2.16,11,Agent|Tree
1789889913.512,27.50000000000012,11,28.316800000000125,ok,1.87,11,Agent|Edge|Tree
1789889913.522,27.600000000000122,11,28.416800000000126,ok,2.12,11,Agent|Edge|Tree
1789889913.532,27.700000000000124,11,28.516800000000128,ok,1.91,11,Agent|Edge|Tree
1789889913.542,27.800000000000125,11,28.61680000000013,ok,1.96,11,Agent|Edge|Tree
1789889913.552,27.900000000000126,11,28.71680000000013,ok,2.17,11,Agent|Edge|Tree
1789889913.562,28.000000000000128,11,28.816800000000132,ok,2.12,11,Agent|Edge|Tree
1789889913.575,28.10000000000013,11,28.916800000000134,ok,2.09,11,Agent|Edge|Tree
1789889913.589,28.20000000000013,11,29.016800000000135,ok,1.50,11,Agent|Edge|Tree
1789889913.602,28.300000000000132,11,29.116800000000136,ok,1.64,11,Agent|Edge|Tree
1789889913.616,28.400000000000134,11,29.216800000000138,ok,2.10,11,Agent|Edge|Tree
1789889913.630,28.500000000000135,11,29.31680000000014,ok,2.20,11,Agent|Edge|Tree
1789889913.645,28.600000000000136,11,29.41680000000014,ok,2.36,11,Agent|Edge|Tree
1789889913.658,28.700000000000138,11,29.516800000000142,ok,1.64,11,Agent|Edge|Tree
1789889913.672,28.80000000000014,11,29.616800000000143,ok,1.83,11,Agent|Edge|Tree
1789889913.685,28.90000000000014,11,29.716800000000145,ok,1.68,11,Agent|Edge|Tree
1789889913.698,29.000000000000142,11,29.816800000000146,ok,1.71,11,Agent|Edge|Tree
1789889913.710,29.100000000000144,11,29.916800000000148,ok,1.66,11,Agent|Edge|Tree
1789889913.723,29.200000000000145,11,30.01680000000015,ok,1.68,11,Agent|Edge|Tree
1789889913.737,29.300000000000146,11,30.11680000000015,ok,2.31,11,Agent|Edge|Fruit|Tree
1789889913.751,29.400000000000148,11,30.216800000000152,ok,2.14,11,Agent|Edge|Fruit|Tree
1789889913.765,29.50000000000015,11,30.316800000000153,ok,1.81,11,Agent|Edge|Fruit|Tree
1789889913.779,29.60000000000015,11,30.416800000000155,ok,2.22,11,Agent|Edge|Fruit|Tree
1789889913.794,29.700000000000152,11,30.516800000000156,ok,2.12,11,Agent|Edge|Fruit|Tree
1789889913.807,29.800000000000153,11,30.616800000000158,ok,1.65,11,Agent|Edge|Fruit|Tree
1789889913.822,29.900000000000155,11,30.73800000000016,ok,2.18,11,Agent|Edge|Fruit|Tree
1789889913.836,30.000000000000156,11,30.83800000000016,ok,2.09,11,Agent|Edge|Fruit|Tree
1789889913.849,30.100000000000158,11,30.938000000000162,ok,2.15,11,Agent|Edge|Fruit|Tree
1789889913.861,30.20000000000016,11,31.038000000000164,ok,1.70,11,Agent|Edge|Fruit|Tree
1789889913.873,30.30000000000016,11,31.138000000000165,ok,2.10,11,Agent|Edge|Fruit|Tree
1789889913.886,30.400000000000162,11,31.238000000000167,ok,1.53,11,Agent|Edge|Fruit|Tree
1789889913.899,30.500000000000163,11,31.338000000000168,ok,1.49,11,Agent|Edge|Fruit|Tree
1789889913.912,30.600000000000165,11,31.43800000000017,ok,1.93,11,Agent|Edge|Fruit|Tree
1789889913.925,30.700000000000166,11,31.53800000000017,ok,2.14,11,Agent|Edge|Fruit|Tree
